id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
133072;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-06-29 11:03:57";128;noraw;1;meshliuma460
133640;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-06-29 12:04:16";128;noraw;1;meshliuma460
134231;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-06-29 13:04:47";128;noraw;1;meshliuma460
134827;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-06-29 14:05:02";128;noraw;1;meshliuma460
135408;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-06-29 15:05:17";128;noraw;1;meshliuma460
135942;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-06-29 16:01:15";128;noraw;1;meshliuma460
136534;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-06-29 17:01:30";128;noraw;1;meshliuma460
137121;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-06-29 18:01:58";128;noraw;1;meshliuma460
137693;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-06-29 19:02:15";128;noraw;1;meshliuma460
138284;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2018-06-29 20:02:35";128;noraw;1;meshliuma460
138861;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2018-06-29 21:02:50";128;noraw;1;meshliuma460
139426;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-06-29 22:03:02";128;noraw;1;meshliuma460
140002;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2018-06-29 23:03:15";128;noraw;1;meshliuma460
140589;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2018-06-30 00:03:27";128;noraw;1;meshliuma460
141163;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-06-30 01:03:07";128;noraw;1;meshliuma460
141704;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-06-30 02:03:20";128;noraw;1;meshliuma460
142278;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-06-30 03:03:32";128;noraw;1;meshliuma460
142838;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-06-30 04:03:44";128;noraw;1;meshliuma460
143394;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-06-30 05:03:56";128;noraw;1;meshliuma460
143941;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-06-30 06:04:08";128;noraw;1;meshliuma460
144528;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-06-30 07:04:21";128;noraw;1;meshliuma460
145105;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-06-30 08:04:33";128;noraw;1;meshliuma460
145601;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-06-30 09:04:46";128;noraw;1;meshliuma460
146092;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-06-30 10:04:59";128;noraw;1;meshliuma460
146636;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-06-30 11:01:02";128;noraw;1;meshliuma460
147214;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-06-30 12:01:18";128;noraw;1;meshliuma460
147801;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-06-30 13:01:40";128;noraw;1;meshliuma460
148387;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-06-30 14:01:53";128;noraw;1;meshliuma460
148975;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-06-30 15:02:08";128;noraw;1;meshliuma460
149552;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-06-30 16:02:26";128;noraw;1;meshliuma460
150148;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-06-30 17:02:54";128;noraw;1;meshliuma460
150729;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-06-30 18:03:13";128;noraw;1;meshliuma460
151316;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-06-30 19:03:29";128;noraw;1;meshliuma460
151914;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2018-06-30 20:03:46";128;noraw;1;meshliuma460
152482;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2018-06-30 21:04:00";128;noraw;1;meshliuma460
153053;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-06-30 22:04:27";128;noraw;1;meshliuma460
153610;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2018-06-30 23:04:41";128;noraw;1;meshliuma460
154198;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2018-07-01 00:04:57";128;noraw;1;meshliuma460
154756;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-01 01:05:05";128;noraw;1;meshliuma460
155338;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-01 02:05:17";128;noraw;1;meshliuma460
155839;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-07-01 03:01:12";128;noraw;1;meshliuma460
156416;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2018-07-01 04:01:24";128;noraw;1;meshliuma460
156964;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2018-07-01 05:01:37";128;noraw;1;meshliuma460
157515;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2018-07-01 06:01:49";128;noraw;1;meshliuma460
158067;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2018-07-01 07:02:01";128;noraw;1;meshliuma460
158654;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-07-01 08:02:13";128;noraw;1;meshliuma460
159191;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-07-01 09:02:26";128;noraw;1;meshliuma460
159759;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-07-01 10:02:51";128;noraw;1;meshliuma460
160312;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-07-01 11:03:04";128;noraw;1;meshliuma460
160886;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-07-01 12:03:23";128;noraw;1;meshliuma460
161466;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-07-01 13:03:39";128;noraw;1;meshliuma460
162023;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-07-01 14:04:03";128;noraw;1;meshliuma460
162614;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-07-01 15:04:17";128;noraw;1;meshliuma460
163201;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-07-01 16:04:52";128;noraw;1;meshliuma460
163743;WeatherStation;49387063D9374225;134;176;PLV2;0.00;"2018-07-01 17:01:14";128;noraw;1;meshliuma460
164329;WeatherStation;49387063D9374225;134;232;PLV2;0.00;"2018-07-01 18:01:39";128;noraw;1;meshliuma460
164915;WeatherStation;49387063D9374225;134;32;PLV2;0.00;"2018-07-01 19:03:15";128;noraw;1;meshliuma460
165501;WeatherStation;49387063D9374225;134;88;PLV2;0.00;"2018-07-01 20:03:48";128;noraw;1;meshliuma460
166043;WeatherStation;49387063D9374225;134;144;PLV2;0.00;"2018-07-01 21:04:22";128;noraw;1;meshliuma460
166622;WeatherStation;49387063D9374225;134;200;PLV2;0.00;"2018-07-01 22:04:54";128;noraw;1;meshliuma460
167192;WeatherStation;49387063D9374225;134;0;PLV2;0.00;"2018-07-01 23:05:14";128;noraw;1;meshliuma460
168256;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-02 01:01:11";128;noraw;1;meshliuma460
168834;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-02 02:01:23";128;noraw;1;meshliuma460
169421;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-02 03:01:35";128;noraw;1;meshliuma460
169951;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-02 04:01:47";128;noraw;1;meshliuma460
170410;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-02 05:01:59";128;noraw;1;meshliuma460
170972;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-02 06:02:11";128;noraw;1;meshliuma460
171573;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-02 07:02:34";128;noraw;1;meshliuma460
172147;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-07-02 08:02:53";128;noraw;1;meshliuma460
172715;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-07-02 09:03:40";128;noraw;1;meshliuma460
173302;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-07-02 10:05:00";128;noraw;1;meshliuma460
173828;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-07-02 11:02:10";128;noraw;1;meshliuma460
174400;WeatherStation;49387063D9374225;134;155;PLV2;0.00;"2018-07-02 12:05:19";128;noraw;1;meshliuma460
174946;WeatherStation;49387063D9374225;134;207;PLV2;0.00;"2018-07-02 13:02:45";128;noraw;1;meshliuma460
175527;WeatherStation;49387063D9374225;134;7;PLV2;0.00;"2018-07-02 14:04:35";128;noraw;1;meshliuma460
176055;WeatherStation;49387063D9374225;134;59;PLV2;0.00;"2018-07-02 15:01:48";128;noraw;1;meshliuma460
177120;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-07-02 17:02:09";128;noraw;1;meshliuma460
178190;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-07-02 19:01:12";128;noraw;1;meshliuma460
178774;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-07-02 20:01:59";128;noraw;1;meshliuma460
179346;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-07-02 21:02:23";128;noraw;1;meshliuma460
179910;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-07-02 22:02:42";128;noraw;1;meshliuma460
180464;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-07-02 23:03:09";128;noraw;1;meshliuma460
181051;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-07-03 00:03:23";128;noraw;1;meshliuma460
181643;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-03 01:03:16";128;noraw;1;meshliuma460
182220;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-03 02:03:28";128;noraw;1;meshliuma460
182820;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-03 03:03:40";128;noraw;1;meshliuma460
183385;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-03 04:03:52";128;noraw;1;meshliuma460
183957;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-03 05:04:04";128;noraw;1;meshliuma460
184511;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-03 06:04:18";128;noraw;1;meshliuma460
185078;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-03 07:04:30";128;noraw;1;meshliuma460
185625;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-07-03 08:04:45";128;noraw;1;meshliuma460
186174;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-07-03 09:05:17";128;noraw;1;meshliuma460
186696;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-07-03 10:02:16";128;noraw;1;meshliuma460
187778;WeatherStation;49387063D9374225;134;149;PLV2;0.00;"2018-07-03 12:01:50";128;noraw;1;meshliuma460
188349;WeatherStation;49387063D9374225;134;203;PLV2;0.00;"2018-07-03 13:02:24";128;noraw;1;meshliuma460
189857;WeatherStation;49387063D9374225;134;105;PLV2;0.00;"2018-07-03 16:04:42";128;noraw;1;meshliuma460
190399;WeatherStation;49387063D9374225;134;157;PLV2;0.00;"2018-07-03 17:02:30";128;noraw;1;meshliuma460
191451;WeatherStation;49387063D9374225;134;5;PLV2;0.00;"2018-07-03 19:01:34";128;noraw;1;meshliuma460
192041;WeatherStation;49387063D9374225;134;61;PLV2;0.00;"2018-07-03 20:03:00";128;noraw;1;meshliuma460
192600;WeatherStation;49387063D9374225;134;117;PLV2;0.00;"2018-07-03 21:03:23";128;noraw;1;meshliuma460
193165;WeatherStation;49387063D9374225;134;173;PLV2;0.00;"2018-07-03 22:03:41";128;noraw;1;meshliuma460
193714;WeatherStation;49387063D9374225;134;229;PLV2;0.00;"2018-07-03 23:04:01";128;noraw;1;meshliuma460
194247;WeatherStation;49387063D9374225;134;29;PLV2;0.00;"2018-07-04 00:04:57";128;noraw;1;meshliuma460
194723;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-04 01:04:11";128;noraw;1;meshliuma460
195300;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-04 02:04:24";128;noraw;1;meshliuma460
195878;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-04 03:04:36";128;noraw;1;meshliuma460
196450;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-04 04:04:48";128;noraw;1;meshliuma460
197032;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-04 05:05:00";128;noraw;1;meshliuma460
197519;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-04 06:05:13";128;noraw;1;meshliuma460
198032;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-04 07:05:27";128;noraw;1;meshliuma460
198579;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-07-04 08:01:44";128;noraw;1;meshliuma460
199166;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-07-04 09:02:37";128;noraw;1;meshliuma460
199775;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-07-04 10:05:47";128;noraw;1;meshliuma460
200312;WeatherStation;49387063D9374225;134;96;PLV2;0.00;"2018-07-04 11:02:33";128;noraw;1;meshliuma460
201411;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-07-04 13:05:22";128;noraw;1;meshliuma460
201938;WeatherStation;49387063D9374225;134;255;PLV2;0.00;"2018-07-04 14:03:34";128;noraw;1;meshliuma460
202493;WeatherStation;49387063D9374225;134;51;PLV2;0.00;"2018-07-04 15:01:14";128;noraw;1;meshliuma460
203069;WeatherStation;49387063D9374225;134;107;PLV2;0.00;"2018-07-04 16:02:56";128;noraw;1;meshliuma460
203639;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-07-04 17:01:54";128;noraw;1;meshliuma460
204232;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-07-04 18:02:47";128;noraw;1;meshliuma460
204815;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-07-04 19:03:32";128;noraw;1;meshliuma460
205415;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-07-04 20:04:12";128;noraw;1;meshliuma460
205995;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2018-07-04 21:04:31";128;noraw;1;meshliuma460
206547;WeatherStation;49387063D9374225;134;181;PLV2;0.00;"2018-07-04 22:02:23";128;noraw;1;meshliuma460
207141;WeatherStation;49387063D9374225;134;237;PLV2;0.00;"2018-07-04 23:02:49";128;noraw;1;meshliuma460
207731;WeatherStation;49387063D9374225;134;37;PLV2;0.00;"2018-07-05 00:03:06";128;noraw;1;meshliuma460
208321;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-05 01:03:17";128;noraw;1;meshliuma460
208902;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-05 02:03:29";128;noraw;1;meshliuma460
209498;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-05 03:03:41";128;noraw;1;meshliuma460
210075;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-05 04:03:53";128;noraw;1;meshliuma460
210664;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-05 05:04:05";128;noraw;1;meshliuma460
211244;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-05 06:04:17";128;noraw;1;meshliuma460
211737;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-05 07:04:30";128;noraw;1;meshliuma460
212240;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-07-05 08:04:46";128;noraw;1;meshliuma460
212793;WeatherStation;49387063D9374225;134;245;PLV2;0.00;"2018-07-05 09:02:29";128;noraw;1;meshliuma460
213390;WeatherStation;49387063D9374225;134;45;PLV2;0.00;"2018-07-05 10:04:01";128;noraw;1;meshliuma460
213986;WeatherStation;49387063D9374225;134;101;PLV2;0.00;"2018-07-05 11:05:11";128;noraw;1;meshliuma460
214528;WeatherStation;49387063D9374225;134;153;PLV2;0.00;"2018-07-05 12:02:01";128;noraw;1;meshliuma460
215134;WeatherStation;49387063D9374225;134;210;PLV2;0.00;"2018-07-05 13:04:57";128;noraw;1;meshliuma460
215690;WeatherStation;49387063D9374225;134;6;PLV2;0.00;"2018-07-05 14:02:14";128;noraw;1;meshliuma460
216296;WeatherStation;49387063D9374225;134;63;PLV2;0.00;"2018-07-05 15:05:29";128;noraw;1;meshliuma460
216819;WeatherStation;49387063D9374225;134;114;PLV2;0.00;"2018-07-05 16:02:42";128;noraw;1;meshliuma460
217402;WeatherStation;49387063D9374225;134;170;PLV2;0.00;"2018-07-05 17:03:53";128;noraw;1;meshliuma460
217993;WeatherStation;49387063D9374225;134;226;PLV2;0.00;"2018-07-05 18:04:41";128;noraw;1;meshliuma460
218588;WeatherStation;49387063D9374225;134;26;PLV2;0.00;"2018-07-05 19:05:14";128;noraw;1;meshliuma460
219125;WeatherStation;49387063D9374225;134;78;PLV2;0.00;"2018-07-05 20:01:21";128;noraw;1;meshliuma460
219725;WeatherStation;49387063D9374225;134;134;PLV2;0.00;"2018-07-05 21:01:46";128;noraw;1;meshliuma460
220290;WeatherStation;49387063D9374225;134;190;PLV2;0.00;"2018-07-05 22:02:10";128;noraw;1;meshliuma460
220878;WeatherStation;49387063D9374225;134;246;PLV2;0.00;"2018-07-05 23:02:42";128;noraw;1;meshliuma460
221464;WeatherStation;49387063D9374225;134;46;PLV2;0.00;"2018-07-06 00:03:02";128;noraw;1;meshliuma460
222046;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-06 01:02:22";128;noraw;1;meshliuma460
222619;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-06 02:02:35";128;noraw;1;meshliuma460
223219;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-06 03:02:47";128;noraw;1;meshliuma460
223799;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-06 04:02:58";128;noraw;1;meshliuma460
224386;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-06 05:03:11";128;noraw;1;meshliuma460
224975;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-06 06:03:23";128;noraw;1;meshliuma460
225564;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-06 07:03:35";128;noraw;1;meshliuma460
226141;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-07-06 08:03:53";128;noraw;1;meshliuma460
226742;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-07-06 09:04:32";128;noraw;1;meshliuma460
227272;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-07-06 10:01:33";128;noraw;1;meshliuma460
227866;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-07-06 11:03:03";128;noraw;1;meshliuma460
228440;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-07-06 12:04:19";128;noraw;1;meshliuma460
229010;WeatherStation;49387063D9374225;134;211;PLV2;0.00;"2018-07-06 13:04:59";128;noraw;1;meshliuma460
229569;WeatherStation;49387063D9374225;134;8;PLV2;0.00;"2018-07-06 14:03:11";128;noraw;1;meshliuma460
230141;WeatherStation;49387063D9374225;134;64;PLV2;0.00;"2018-07-06 15:04:20";128;noraw;1;meshliuma460
230682;WeatherStation;49387063D9374225;134;120;PLV2;0.00;"2018-07-06 16:05:01";128;noraw;1;meshliuma460
231250;WeatherStation;49387063D9374225;134;173;PLV2;0.00;"2018-07-06 17:05:00";128;noraw;1;meshliuma460
231812;WeatherStation;49387063D9374225;134;225;PLV2;0.00;"2018-07-06 18:03:15";128;noraw;1;meshliuma460
232955;WeatherStation;49387063D9374225;134;77;PLV2;0.00;"2018-07-06 20:03:41";128;noraw;1;meshliuma460
233530;WeatherStation;49387063D9374225;134;133;PLV2;0.00;"2018-07-06 21:04:09";128;noraw;1;meshliuma460
234130;WeatherStation;49387063D9374225;134;189;PLV2;0.00;"2018-07-06 22:04:39";128;noraw;1;meshliuma460
234702;WeatherStation;49387063D9374225;134;245;PLV2;0.00;"2018-07-06 23:05:13";128;noraw;1;meshliuma460
235292;WeatherStation;49387063D9374225;134;45;PLV2;0.00;"2018-07-07 00:05:29";128;noraw;1;meshliuma460
235884;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-07 01:05:22";128;noraw;1;meshliuma460
236395;WeatherStation;49387063D9374225;134;108;PLV2;0.00;"2018-07-07 02:01:16";128;noraw;1;meshliuma460
236841;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-07-07 03:01:28";128;noraw;1;meshliuma460
237431;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2018-07-07 04:01:40";128;noraw;1;meshliuma460
238011;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2018-07-07 05:01:52";128;noraw;1;meshliuma460
238598;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2018-07-07 06:02:04";128;noraw;1;meshliuma460
239184;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2018-07-07 07:02:17";128;noraw;1;meshliuma460
239772;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-07-07 08:02:30";128;noraw;1;meshliuma460
240341;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-07-07 09:02:42";128;noraw;1;meshliuma460
240932;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-07-07 10:03:05";128;noraw;1;meshliuma460
241510;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-07-07 11:03:18";128;noraw;1;meshliuma460
242095;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-07-07 12:03:33";128;noraw;1;meshliuma460
242676;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-07-07 13:03:47";128;noraw;1;meshliuma460
243267;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-07-07 14:04:05";128;noraw;1;meshliuma460
243853;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-07-07 15:04:38";128;noraw;1;meshliuma460
244437;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-07-07 16:04:54";128;noraw;1;meshliuma460
245019;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-07-07 17:05:09";128;noraw;1;meshliuma460
245609;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-07-07 18:05:26";128;noraw;1;meshliuma460
246143;WeatherStation;49387063D9374225;134;32;PLV2;0.00;"2018-07-07 19:01:23";128;noraw;1;meshliuma460
246736;WeatherStation;49387063D9374225;134;88;PLV2;0.00;"2018-07-07 20:01:37";128;noraw;1;meshliuma460
247322;WeatherStation;49387063D9374225;134;144;PLV2;0.00;"2018-07-07 21:01:57";128;noraw;1;meshliuma460
247909;WeatherStation;49387063D9374225;134;200;PLV2;0.00;"2018-07-07 22:02:14";128;noraw;1;meshliuma460
248487;WeatherStation;49387063D9374225;134;0;PLV2;0.00;"2018-07-07 23:02:29";128;noraw;1;meshliuma460
249085;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-08 00:02:42";128;noraw;1;meshliuma460
249660;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-07-08 01:02:19";128;noraw;1;meshliuma460
250239;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-07-08 02:02:30";128;noraw;1;meshliuma460
250829;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-07-08 03:02:43";128;noraw;1;meshliuma460
251413;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-07-08 04:02:55";128;noraw;1;meshliuma460
251988;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-07-08 05:03:07";128;noraw;1;meshliuma460
252588;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-07-08 06:03:19";128;noraw;1;meshliuma460
253159;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-07-08 07:03:31";128;noraw;1;meshliuma460
253755;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-07-08 08:03:46";128;noraw;1;meshliuma460
